user_id,item_id,interaction_type,timestamp
475,22,view,2025-07-01T02:42:08.660Z
387,9,click,2025-07-01T02:41:49.356Z
137,16,click,2025-07-01T02:42:24.127Z
213,1,view,2025-07-01T02:42:28.581Z
318,25,purchase,2025-07-01T02:41:56.319Z
133,18,click,2025-07-01T02:39:31.386Z
215,3,view,2025-07-01T02:40:10.393Z
149,11,purchase,2025-07-01T02:39:36.527Z
354,5,purchase,2025-07-01T02:45:24.367Z
230,10,click,2025-07-01T02:45:38.906Z
385,2,view,2025-07-01T02:45:43.446Z
375,15,view,2025-07-01T02:43:45.462Z
260,15,purchase,2025-07-01T02:43:43.744Z
134,21,click,2025-07-01T02:46:03.382Z
310,13,purchase,2025-07-01T02:45:59.229Z
223,6,view,2025-07-01T02:45:43.850Z
333,10,purchase,2025-07-01T02:42:30.323Z
224,23,view,2025-07-01T02:42:30.222Z
355,16,click,2025-07-01T02:42:37.096Z
422,21,view,2025-07-01T02:45:20.219Z
403,25,purchase,2025-07-01T02:46:11.089Z
349,8,click,2025-07-01T02:45:49.125Z
223,20,click,2025-07-01T02:43:28.074Z
449,23,view,2025-07-01T02:43:03.484Z
262,4,purchase,2025-07-01T02:43:30.704Z
117,7,view,2025-07-01T02:45:25.275Z
342,5,click,2025-07-01T02:45:37.392Z
498,18,purchase,2025-07-01T02:45:31.339Z
211,9,click,2025-07-01T02:43:25.225Z
164,10,view,2025-07-01T02:43:08.331Z
290,2,purchase,2025-07-01T02:43:34.245Z
332,20,view,2025-07-01T02:46:08.059Z
183,9,click,2025-07-01T02:46:09.471Z
367,26,purchase,2025-07-01T02:46:11.896Z
120,10,click,2025-07-01T02:45:31.643Z
452,30,purchase,2025-07-01T02:45:39.207Z
20,22,view,2025-07-01T02:45:21.532Z
117,4,purchase,2025-07-01T02:44:38.797Z
123,15,click,2025-07-01T02:44:48.226Z
240,10,view,2025-07-01T02:44:16.642Z
199,16,view,2025-07-01T02:46:09.169Z
447,13,purchase,2025-07-01T02:45:21.330Z
491,2,click,2025-07-01T02:45:53.165Z
427,30,purchase,2025-07-01T02:47:13.813Z
368,1,view,2025-07-01T02:46:26.254Z
281,14,click,2025-07-01T02:47:17.253Z
404,12,view,2025-07-01T02:46:39.069Z
353,14,click,2025-07-01T02:47:15.938Z
302,6,purchase,2025-07-01T02:47:04.623Z
429,2,view,2025-07-01T02:47:19.204Z
213,12,view,2025-07-01T02:47:18.163Z
18,19,view,2025-07-01T02:46:53.015Z
375,19,view,2025-07-01T02:47:43.755Z
327,21,purchase,2025-07-01T02:47:31.037Z
379,9,click,2025-07-01T02:48:29.892Z
433,26,purchase,2025-07-01T02:32:39.397Z
230,6,click,2025-07-01T02:32:45.941Z
247,28,view,2025-07-01T02:32:53.830Z
277,23,view,2025-07-01T02:32:41.409Z
81,19,click,2025-07-01T02:33:06.129Z
171,28,purchase,2025-07-01T02:33:08.468Z
186,4,view,2025-07-01T02:29:29.586Z
120,21,click,2025-07-01T02:30:11.803Z
127,5,purchase,2025-07-01T02:30:09.386Z
116,4,purchase,2025-07-01T02:29:01.105Z
139,25,click,2025-07-01T02:28:57.863Z
254,3,view,2025-07-01T02:29:04.339Z
411,21,view,2025-07-01T02:32:20.500Z
31,24,purchase,2025-07-01T02:32:04.227Z
425,16,click,2025-07-01T02:32:10.997Z
361,27,view,2025-07-01T02:26:05.676Z
313,9,purchase,2025-07-01T02:26:07.597Z
355,8,click,2025-07-01T02:26:32.360Z
225,20,purchase,2025-07-01T02:32:16.860Z
95,15,click,2025-07-01T02:32:05.540Z
482,28,view,2025-07-01T02:32:18.374Z
450,8,view,2025-07-01T02:28:45.031Z
227,21,click,2025-07-01T02:27:54.261Z
146,9,purchase,2025-07-01T02:28:46.141Z
18,4,view,2025-07-01T02:27:51.942Z
499,27,view,2025-07-01T02:28:32.656Z
306,10,view,2025-07-01T02:28:19.515Z
407,23,purchase,2025-07-01T02:32:15.644Z
46,17,view,2025-07-01T02:32:29.084Z
197,22,click,2025-07-01T02:32:36.969Z
247,10,view,2025-07-01T02:26:31.350Z
117,9,click,2025-07-01T02:26:56.330Z
22,14,purchase,2025-07-01T02:26:15.585Z
323,29,click,2025-07-01T02:32:58.515Z
60,30,purchase,2025-07-01T02:33:18.056Z
469,20,view,2025-07-01T02:32:54.234Z
105,11,click,2025-07-01T02:26:35.390Z
178,26,view,2025-07-01T02:26:49.349Z
261,3,purchase,2025-07-01T02:26:18.314Z
258,28,view,2025-07-01T02:28:31.848Z
166,5,purchase,2025-07-01T02:28:34.776Z
295,7,click,2025-07-01T02:28:10.715Z
124,23,click,2025-07-01T02:27:10.865Z
104,26,purchase,2025-07-01T02:27:32.516Z
224,5,view,2025-07-01T02:27:17.873Z
247,29,purchase,2025-07-01T02:29:10.675Z
487,5,click,2025-07-01T02:29:14.811Z
322,8,view,2025-07-01T02:28:53.618Z
169,20,click,2025-07-01T02:29:57.577Z
342,17,purchase,2025-07-01T02:29:31.199Z
413,9,view,2025-07-01T02:30:02.630Z
143,30,view,2025-07-01T02:31:18.117Z
317,12,click,2025-07-01T02:31:19.533Z
146,1,purchase,2025-07-01T02:31:54.587Z
374,29,view,2025-07-01T02:25:34.272Z
379,11,click,2025-07-01T02:25:34.474Z
153,4,purchase,2025-07-01T02:26:04.867Z
123,11,click,2025-07-01T02:25:38.515Z
493,6,purchase,2025-07-01T02:25:30.032Z
393,4,view,2025-07-01T02:25:53.966Z
22,2,purchase,2025-07-01T02:32:56.758Z
154,17,click,2025-07-01T02:32:46.041Z
416,28,view,2025-07-01T02:33:18.561Z
441,25,view,2025-07-01T02:26:35.695Z
180,30,click,2025-07-01T02:26:35.592Z
358,7,purchase,2025-07-01T02:26:23.067Z
257,19,purchase,2025-07-01T02:32:46.948Z
341,20,click,2025-07-01T02:33:00.233Z
147,4,view,2025-07-01T02:33:34.790Z
333,12,view,2025-07-01T02:37:56.362Z
440,3,click,2025-07-01T02:37:52.726Z
290,14,purchase,2025-07-01T02:38:34.991Z
213,29,view,2025-07-01T02:37:12.781Z
143,23,purchase,2025-07-01T02:36:51.172Z
11,20,click,2025-07-01T02:36:54.908Z
409,8,view,2025-07-01T02:36:17.002Z
456,7,view,2025-07-01T02:36:18.621Z
47,30,view,2025-07-01T02:36:34.177Z
461,17,view,2025-07-01T02:36:16.901Z
27,26,purchase,2025-07-01T02:36:09.824Z
403,28,click,2025-07-01T02:36:29.827Z
181,16,view,2025-07-01T02:34:12.892Z
466,12,purchase,2025-07-01T02:34:02.790Z
70,10,click,2025-07-01T02:34:06.939Z
225,8,purchase,2025-07-01T02:38:43.098Z
494,12,click,2025-07-01T02:38:10.821Z
24,17,view,2025-07-01T02:38:35.295Z
147,16,click,2025-07-01T02:36:04.884Z
131,8,view,2025-07-01T02:36:24.701Z
341,6,purchase,2025-07-01T02:36:01.753Z
424,19,purchase,2025-07-01T02:37:08.295Z
85,26,view,2025-07-01T02:36:41.157Z
440,16,click,2025-07-01T02:37:31.149Z
382,18,click,2025-07-01T02:41:06.355Z
475,16,view,2025-07-01T02:41:06.760Z
194,3,purchase,2025-07-01T02:40:44.736Z
254,22,view,2025-07-01T02:39:05.330Z
469,11,purchase,2025-07-01T02:38:58.359Z
51,14,click,2025-07-01T02:39:03.717Z
391,13,view,2025-07-01T02:39:57.728Z
166,25,click,2025-07-01T02:39:11.398Z
94,29,purchase,2025-07-01T02:39:17.878Z
116,29,view,2025-07-01T02:40:06.244Z
64,23,purchase,2025-07-01T02:39:51.242Z
421,20,click,2025-07-01T02:39:16.262Z
52,19,view,2025-07-01T02:41:04.029Z
31,12,view,2025-07-01T02:40:54.828Z
329,24,view,2025-07-01T02:40:37.058Z
153,3,purchase,2025-07-01T02:40:45.541Z
453,10,view,2025-07-01T02:40:31.597Z
63,30,click,2025-07-01T02:41:05.041Z
338,28,view,2025-07-01T02:44:35.353Z
49,24,purchase,2025-07-01T02:44:30.188Z
380,17,click,2025-07-01T02:44:06.446Z
100,12,click,2025-07-01T02:46:05.640Z
315,3,purchase,2025-07-01T02:45:44.671Z
321,7,view,2025-07-01T02:46:00.041Z
224,17,click,2025-07-01T02:44:12.098Z
15,25,view,2025-07-01T02:43:55.395Z
167,30,purchase,2025-07-01T02:44:29.582Z
246,24,purchase,2025-07-01T02:43:13.888Z
313,1,click,2025-07-01T02:43:36.970Z
186,18,view,2025-07-01T02:43:12.271Z
275,25,click,2025-07-01T02:46:14.418Z
315,9,view,2025-07-01T02:46:14.216Z
227,23,purchase,2025-07-01T02:46:15.732Z
215,11,click,2025-07-01T02:46:38.161Z
316,23,view,2025-07-01T02:47:16.039Z
364,5,purchase,2025-07-01T02:46:52.507Z
353,9,purchase,2025-07-01T02:16:23.774Z
350,2,purchase,2025-07-01T02:16:26.776Z
408,7,purchase,2025-07-01T02:20:59.147Z
60,12,purchase,2025-07-01T02:20:53.141Z
5,20,purchase,2025-07-01T02:01:00.841Z
169,22,purchase,2025-07-01T02:00:38.819Z
253,4,click,2025-07-01T02:23:26.310Z
285,4,purchase,2025-07-01T02:23:17.299Z
246,24,purchase,2025-07-01T02:21:27.177Z
66,4,purchase,2025-07-01T02:21:45.192Z
12,4,purchase,2025-07-01T02:32:15.138Z
430,26,purchase,2025-07-01T02:32:22.526Z
92,18,purchase,2025-07-01T02:31:01.484Z
98,23,purchase,2025-07-01T02:30:39.452Z
343,9,purchase,2025-07-01T02:22:07.215Z
219,9,click,2025-07-01T02:22:14.221Z
279,7,purchase,2025-07-01T01:56:59.581Z
327,6,purchase,2025-07-01T01:56:46.561Z
286,22,purchase,2025-07-01T02:30:53.903Z
58,4,purchase,2025-07-01T02:30:41.271Z
357,2,purchase,2025-07-01T02:25:52.150Z
387,9,purchase,2025-07-01T02:25:41.748Z
19,11,purchase,2025-07-01T02:32:23.432Z
340,3,purchase,2025-07-01T02:32:16.452Z
357,8,purchase,2025-07-01T02:28:07.692Z
468,24,click,2025-07-01T02:27:54.161Z
185,1,view,2025-07-01T02:28:21.542Z
205,9,purchase,2025-07-01T02:27:51.438Z
349,27,click,2025-07-01T02:28:11.521Z
131,1,view,2025-07-01T02:28:16.009Z
417,19,click,2025-07-01T02:25:28.922Z
112,17,view,2025-07-01T02:25:50.939Z
44,11,purchase,2025-07-01T02:26:03.958Z
271,17,click,2025-07-01T02:28:22.764Z
26,8,view,2025-07-01T02:28:35.685Z
209,19,purchase,2025-07-01T02:27:51.640Z
376,25,purchase,2025-07-01T02:32:39.699Z
150,22,click,2025-07-01T02:33:32.464Z
24,7,view,2025-07-01T02:33:31.452Z
403,24,view,2025-07-01T02:25:02.679Z
465,5,purchase,2025-07-01T02:25:17.288Z
119,26,click,2025-07-01T02:25:01.572Z
374,27,click,2025-07-01T02:25:14.557Z
156,7,view,2025-07-01T02:24:52.897Z
174,5,purchase,2025-07-01T02:25:09.799Z
46,17,purchase,2025-07-01T02:24:49.369Z
15,20,purchase,2025-07-01T02:25:04.204Z
78,25,view,2025-07-01T02:25:43.164Z
25,19,view,2025-07-01T02:25:55.077Z
49,17,view,2025-07-01T02:25:39.729Z
44,27,purchase,2025-07-01T02:24:49.571Z
150,6,purchase,2025-07-01T02:25:16.784Z
95,7,purchase,2025-07-01T02:28:53.313Z
457,12,purchase,2025-07-01T02:28:47.251Z
478,5,purchase,2025-07-01T02:27:44.552Z
85,12,purchase,2025-07-01T02:27:16.559Z
466,22,click,2025-07-01T02:32:48.762Z
24,15,view,2025-07-01T02:32:57.903Z
187,7,purchase,2025-07-01T02:33:34.487Z
305,17,purchase,2025-07-01T02:26:11.440Z
154,2,click,2025-07-01T02:26:07.395Z
47,25,view,2025-07-01T02:26:36.302Z
171,3,view,2025-07-01T02:32:49.468Z
187,5,purchase,2025-07-01T02:32:50.700Z
473,30,click,2025-07-01T02:33:34.994Z
183,14,click,2025-07-01T02:28:19.822Z
223,26,purchase,2025-07-01T02:28:38.623Z
188,3,view,2025-07-01T02:28:05.874Z
97,14,view,2025-07-01T02:29:54.835Z
484,25,view,2025-07-01T02:29:53.828Z
169,7,view,2025-07-01T02:30:18.763Z
110,19,purchase,2025-07-01T02:28:00.734Z
13,1,click,2025-07-01T02:28:41.091Z
380,30,view,2025-07-01T02:27:54.969Z
153,11,click,2025-07-01T02:37:33.174Z
19,10,view,2025-07-01T02:37:19.912Z
339,7,purchase,2025-07-01T02:37:05.358Z
87,19,purchase,2025-07-01T02:37:45.509Z
133,2,purchase,2025-07-01T02:37:42.482Z
186,13,purchase,2025-07-01T02:33:43.858Z
414,10,view,2025-07-01T02:33:41.834Z
281,8,click,2025-07-01T02:34:19.754Z
237,30,click,2025-07-01T02:36:53.394Z
51,25,purchase,2025-07-01T02:37:28.623Z
484,17,view,2025-07-01T02:37:00.600Z
234,30,view,2025-07-01T02:34:01.774Z
69,25,click,2025-07-01T02:33:59.853Z
148,29,purchase,2025-07-01T02:33:42.340Z
384,5,purchase,2025-07-01T02:35:55.070Z
54,19,purchase,2025-07-01T02:36:22.458Z
336,6,purchase,2025-07-01T02:34:18.646Z
447,7,purchase,2025-07-01T02:33:39.273Z
407,11,purchase,2025-07-01T02:37:03.340Z
64,30,view,2025-07-01T02:36:40.753Z
453,23,click,2025-07-01T02:37:15.773Z
129,2,purchase,2025-07-01T02:36:43.179Z
413,22,click,2025-07-01T02:37:27.308Z
3,27,view,2025-07-01T02:36:56.019Z
53,7,view,2025-07-01T02:39:58.243Z
474,8,view,2025-07-01T02:40:09.381Z
59,26,view,2025-07-01T02:39:13.418Z
168,28,purchase,2025-07-01T02:40:49.077Z
66,26,click,2025-07-01T02:41:11.716Z
444,16,view,2025-07-01T02:40:25.746Z
217,27,click,2025-07-01T02:40:10.898Z
90,25,purchase,2025-07-01T02:39:30.883Z
326,19,view,2025-07-01T02:40:03.822Z
441,23,click,2025-07-01T02:41:14.747Z
296,22,purchase,2025-07-01T02:40:22.013Z
162,9,view,2025-07-01T02:41:03.828Z
409,25,purchase,2025-07-01T02:44:02.268Z
179,13,click,2025-07-01T02:44:29.380Z
74,11,view,2025-07-01T02:44:04.390Z
259,4,purchase,2025-07-01T02:45:08.186Z
323,1,purchase,2025-07-01T02:45:09.600Z
2,30,view,2025-07-01T02:45:56.199Z
88,10,view,2025-07-01T02:45:37.493Z
17,14,view,2025-07-01T02:45:46.188Z
382,13,click,2025-07-01T02:43:13.079Z
30,15,purchase,2025-07-01T02:43:01.159Z
114,2,view,2025-07-01T02:43:14.695Z
157,2,view,2025-07-01T02:42:42.251Z
434,23,click,2025-07-01T02:43:12.067Z
365,7,purchase,2025-07-01T02:43:05.203Z
1,25,purchase,2025-07-01T02:46:20.086Z
407,21,purchase,2025-07-01T02:46:14.924Z
146,26,view,2025-07-01T02:46:44.627Z
459,2,purchase,2025-07-01T02:47:15.026Z
42,27,click,2025-07-01T02:46:43.717Z
224,25,purchase,2025-07-01T02:47:27.496Z
15,4,purchase,2025-07-01T02:47:26.585Z
465,12,purchase,2025-07-01T02:48:13.913Z
271,4,click,2025-07-01T02:47:57.961Z
363,19,view,2025-07-01T02:47:35.180Z
492,6,purchase,2025-07-01T02:29:58.690Z
342,10,view,2025-07-01T02:29:50.596Z
94,26,click,2025-07-01T02:29:39.697Z
91,20,purchase,2025-07-01T02:26:28.224Z
325,28,view,2025-07-01T02:26:43.481Z
141,12,click,2025-07-01T02:26:05.979Z
18,18,click,2025-07-01T02:32:40.303Z
155,9,view,2025-07-01T02:33:27.463Z
253,13,purchase,2025-07-01T02:32:54.537Z
221,6,purchase,2025-07-01T02:31:58.062Z
194,10,view,2025-07-01T02:31:50.345Z
26,20,click,2025-07-01T02:31:37.407Z
231,13,purchase,2025-07-01T02:26:05.878Z
74,11,view,2025-07-01T02:26:43.279Z
253,8,click,2025-07-01T02:27:01.176Z
338,9,click,2025-07-01T02:31:16.599Z
124,19,view,2025-07-01T02:31:27.821Z
65,15,purchase,2025-07-01T02:31:34.379Z
252,5,purchase,2025-07-01T02:25:38.919Z
395,7,click,2025-07-01T02:25:51.040Z
263,2,view,2025-07-01T02:26:02.744Z
235,18,purchase,2025-07-01T02:31:32.163Z
472,1,view,2025-07-01T02:31:09.466Z
213,4,click,2025-07-01T02:31:20.241Z
190,5,view,2025-07-01T02:28:07.893Z
55,14,purchase,2025-07-01T02:28:40.540Z
320,20,click,2025-07-01T02:27:57.696Z
89,17,purchase,2025-07-01T02:30:09.587Z
302,22,view,2025-07-01T02:29:33.217Z
424,26,click,2025-07-01T02:30:08.377Z
432,6,view,2025-07-01T02:29:01.915Z
245,17,purchase,2025-07-01T02:29:02.622Z
58,15,click,2025-07-01T02:29:16.337Z
446,29,purchase,2025-07-01T02:31:54.486Z
141,8,click,2025-07-01T02:31:24.888Z
254,1,view,2025-07-01T02:31:15.993Z
172,22,click,2025-07-01T02:27:04.505Z
33,7,purchase,2025-07-01T02:26:13.058Z
283,15,view,2025-07-01T02:26:06.688Z
108,10,view,2025-07-01T02:30:43.191Z
2,18,click,2025-07-01T02:30:57.844Z
258,9,purchase,2025-07-01T02:30:35.106Z
245,19,view,2025-07-01T02:27:56.280Z
38,10,purchase,2025-07-01T02:28:14.597Z
95,24,click,2025-07-01T02:28:43.820Z
316,9,view,2025-07-01T02:27:00.975Z
25,7,click,2025-07-01T02:26:30.745Z
293,20,purchase,2025-07-01T02:26:09.821Z
203,11,view,2025-07-01T02:31:04.919Z
85,14,click,2025-07-01T02:31:47.514Z
40,16,purchase,2025-07-01T02:31:14.278Z
224,15,click,2025-07-01T02:25:01.471Z
362,30,purchase,2025-07-01T02:24:59.755Z
10,3,view,2025-07-01T02:25:25.690Z
478,4,click,2025-07-01T02:31:33.473Z
415,24,view,2025-07-01T02:31:40.643Z
75,15,purchase,2025-07-01T02:31:37.609Z
95,20,view,2025-07-01T02:25:02.881Z
491,11,click,2025-07-01T02:24:57.436Z
120,30,purchase,2025-07-01T02:25:06.467Z
2,11,view,2025-07-01T02:25:17.996Z
383,4,purchase,2025-07-01T02:24:48.161Z
123,13,click,2025-07-01T02:25:17.490Z
264,27,purchase,2025-07-01T02:24:59.553Z
27,4,click,2025-07-01T02:24:56.530Z
358,9,view,2025-07-01T02:25:25.487Z
88,15,view,2025-07-01T02:33:38.252Z
442,28,click,2025-07-01T02:33:07.240Z
313,27,purchase,2025-07-01T02:33:21.189Z
345,5,click,2025-07-01T02:32:41.209Z
479,19,view,2025-07-01T02:33:04.291Z
79,13,purchase,2025-07-01T02:33:32.970Z
385,8,purchase,2025-07-01T02:33:04.089Z
274,4,purchase,2025-07-01T02:33:22.309Z
496,2,purchase,2025-07-01T02:37:45.408Z
18,13,purchase,2025-07-01T02:37:43.694Z
418,10,view,2025-07-01T02:33:39.159Z
422,16,purchase,2025-07-01T02:33:40.619Z
497,4,click,2025-07-01T02:33:56.020Z
218,23,view,2025-07-01T02:36:30.638Z
268,10,purchase,2025-07-01T02:36:30.739Z
417,7,click,2025-07-01T02:36:33.472Z
261,29,click,2025-07-01T02:33:49.845Z
215,5,view,2025-07-01T02:34:00.560Z
16,19,purchase,2025-07-01T02:33:58.642Z
491,23,purchase,2025-07-01T02:39:40.816Z
205,11,view,2025-07-01T02:40:04.024Z
86,18,click,2025-07-01T02:40:11.099Z
329,7,click,2025-07-01T02:41:46.427Z
378,22,view,2025-07-01T02:41:45.821Z
409,2,purchase,2025-07-01T02:42:10.782Z
70,16,view,2025-07-01T02:41:32.744Z
288,23,purchase,2025-07-01T02:42:11.489Z
123,17,click,2025-07-01T02:41:43.297Z
12,11,view,2025-07-01T02:39:22.413Z
400,15,click,2025-07-01T02:39:11.194Z
164,27,purchase,2025-07-01T02:40:03.520Z
184,22,purchase,2025-07-01T02:41:15.659Z
47,20,click,2025-07-01T02:41:03.929Z
21,10,view,2025-07-01T02:40:34.627Z
484,7,purchase,2025-07-01T02:44:25.127Z
82,21,click,2025-07-01T02:44:44.659Z
342,15,view,2025-07-01T02:44:56.241Z
91,12,purchase,2025-07-01T02:43:32.019Z
420,25,view,2025-07-01T02:42:46.299Z
273,26,click,2025-07-01T02:43:17.742Z
336,9,purchase,2025-07-01T02:45:34.062Z
389,5,click,2025-07-01T02:45:50.943Z
409,6,view,2025-07-01T02:46:09.573Z
90,29,click,2025-07-01T02:43:33.134Z
376,11,purchase,2025-07-01T02:42:52.969Z
500,27,view,2025-07-01T02:42:40.027Z
187,8,view,2025-07-01T02:45:46.290Z
95,13,purchase,2025-07-01T02:45:25.577Z
386,25,click,2025-07-01T02:46:10.278Z
123,26,view,2025-07-01T02:47:41.839Z
8,1,view,2025-07-01T02:47:50.175Z
428,12,view,2025-07-01T02:48:10.889Z
307,29,purchase,2025-07-01T02:28:41.192Z
114,24,view,2025-07-01T02:28:38.723Z
75,6,click,2025-07-01T02:28:09.305Z
92,29,purchase,2025-07-01T02:26:17.407Z
340,22,view,2025-07-01T02:26:19.528Z
53,30,click,2025-07-01T02:26:40.347Z
156,25,view,2025-07-01T02:27:57.190Z
149,2,purchase,2025-07-01T02:28:21.744Z
63,23,click,2025-07-01T02:28:31.445Z
437,13,view,2025-07-01T02:31:24.180Z
369,2,click,2025-07-01T02:31:25.597Z
21,22,purchase,2025-07-01T02:31:43.070Z
10,23,view,2025-07-01T02:32:06.752Z
356,7,view,2025-07-01T02:32:05.944Z
465,9,view,2025-07-01T02:32:35.354Z
432,18,view,2025-07-01T02:32:28.478Z
372,7,purchase,2025-07-01T02:32:19.287Z
34,19,click,2025-07-01T02:32:34.850Z
474,22,purchase,2025-07-01T02:27:46.994Z
415,9,view,2025-07-01T02:27:12.313Z
70,30,click,2025-07-01T02:27:43.618Z
456,29,click,2025-07-01T02:27:49.518Z
291,30,view,2025-07-01T02:28:36.898Z
68,2,purchase,2025-07-01T02:28:10.212Z
218,15,purchase,2025-07-01T02:25:09.387Z
422,26,click,2025-07-01T02:24:45.749Z
67,6,view,2025-07-01T02:25:23.558Z
74,16,click,2025-07-01T02:25:26.700Z
256,21,purchase,2025-07-01T02:24:56.128Z
419,29,view,2025-07-01T02:25:06.366Z
410,20,purchase,2025-07-01T02:26:22.562Z
447,4,click,2025-07-01T02:26:32.765Z
67,30,view,2025-07-01T02:26:38.830Z
32,27,purchase,2025-07-01T02:38:08.904Z
59,16,view,2025-07-01T02:38:05.680Z
156,10,click,2025-07-01T02:37:54.041Z
154,27,purchase,2025-07-01T02:37:05.765Z
70,24,view,2025-07-01T02:37:26.095Z
451,1,click,2025-07-01T02:37:06.371Z
371,27,click,2025-07-01T02:33:57.230Z
366,4,purchase,2025-07-01T02:34:15.013Z
79,25,view,2025-07-01T02:33:59.450Z
235,4,purchase,2025-07-01T02:34:02.991Z
31,27,view,2025-07-01T02:34:10.972Z
459,2,click,2025-07-01T02:34:22.277Z
214,15,click,2025-07-01T02:39:18.079Z
397,12,view,2025-07-01T02:39:58.946Z
67,6,purchase,2025-07-01T02:40:08.065Z
332,21,click,2025-07-01T02:38:56.537Z
331,3,purchase,2025-07-01T02:39:05.734Z
94,11,view,2025-07-01T02:39:03.314Z
242,18,click,2025-07-01T02:39:18.484Z
83,27,view,2025-07-01T02:39:09.981Z
428,8,purchase,2025-07-01T02:39:31.688Z
18,8,purchase,2025-07-01T02:39:29.675Z
106,17,view,2025-07-01T02:39:29.474Z
488,4,click,2025-07-01T02:40:07.257Z
39,29,click,2025-07-01T02:40:57.969Z
237,6,view,2025-07-01T02:40:48.875Z
467,13,purchase,2025-07-01T02:40:22.518Z
344,15,purchase,2025-07-01T02:42:01.982Z
51,1,view,2025-07-01T02:42:17.755Z
309,12,click,2025-07-01T02:42:04.409Z
92,10,view,2025-07-01T02:45:16.882Z
382,17,purchase,2025-07-01T02:45:48.316Z
89,15,click,2025-07-01T02:45:16.579Z
81,16,purchase,2025-07-01T02:45:19.512Z
473,11,click,2025-07-01T02:45:41.730Z
236,19,view,2025-07-01T02:46:07.253Z
29,14,purchase,2025-07-01T02:45:58.724Z
489,15,click,2025-07-01T02:45:25.980Z
21,28,view,2025-07-01T02:45:31.744Z
244,7,view,2025-07-01T02:44:28.671Z
37,16,click,2025-07-01T02:43:52.460Z
295,29,purchase,2025-07-01T02:44:33.021Z
476,7,view,2025-07-01T02:44:57.150Z
103,17,purchase,2025-07-01T02:44:35.971Z
51,24,click,2025-07-01T02:43:49.020Z
280,21,click,2025-07-01T02:46:30.601Z
72,28,view,2025-07-01T02:46:57.959Z
357,2,purchase,2025-07-01T02:46:53.418Z
183,4,purchase,2025-07-01T02:47:17.455Z
394,10,click,2025-07-01T02:47:20.112Z
77,15,view,2025-07-01T02:47:12.904Z
212,22,purchase,2025-07-01T02:48:27.466Z
127,23,view,2025-07-01T02:48:10.687Z
38,5,click,2025-07-01T02:47:56.951Z
147,22,purchase,2025-07-01T02:32:46.545Z
2,6,purchase,2025-07-01T02:32:52.719Z
62,4,click,2025-07-01T02:32:46.645Z
170,16,view,2025-07-01T02:33:25.442Z
479,17,purchase,2025-07-01T02:32:40.001Z
39,9,purchase,2025-07-01T02:01:49.885Z
95,30,purchase,2025-07-01T02:02:05.902Z
32,1,view,2025-07-01T02:30:35.510Z
455,8,click,2025-07-01T02:30:53.600Z
257,10,purchase,2025-07-01T02:30:32.882Z
9,30,purchase,2025-07-01T02:28:06.884Z
334,17,view,2025-07-01T02:28:44.223Z
425,22,click,2025-07-01T02:28:01.036Z
133,15,purchase,2025-07-01T02:27:37.664Z
275,5,view,2025-07-01T02:27:38.370Z
98,10,click,2025-07-01T02:27:07.938Z
197,4,click,2025-07-01T02:32:58.716Z
161,17,view,2025-07-01T02:33:19.874Z
83,28,purchase,2025-07-01T02:33:21.592Z
83,1,click,2025-07-01T02:28:43.113Z
243,10,view,2025-07-01T02:28:30.436Z
444,20,purchase,2025-07-01T02:27:50.225Z
5,6,purchase,2025-07-01T02:35:55.879Z
258,21,purchase,2025-07-01T02:36:19.635Z
1,2,purchase,2025-07-01T02:35:56.785Z
339,29,purchase,2025-07-01T02:36:08.817Z
275,15,purchase,2025-07-01T02:38:18.192Z
348,24,view,2025-07-01T02:37:59.610Z
10,7,click,2025-07-01T02:38:39.153Z
355,20,click,2025-07-01T02:37:25.893Z
84,4,view,2025-07-01T02:37:21.832Z
133,28,purchase,2025-07-01T02:37:28.522Z
81,2,view,2025-07-01T02:38:52.290Z
245,25,purchase,2025-07-01T02:38:56.133Z
380,20,click,2025-07-01T02:38:24.363Z
225,7,view,2025-07-01T02:40:52.811Z
83,24,click,2025-07-01T02:40:43.325Z
67,12,purchase,2025-07-01T02:40:37.463Z
313,19,purchase,2025-07-01T02:41:44.912Z
29,28,click,2025-07-01T02:42:08.256Z
60,16,view,2025-07-01T02:42:01.274Z
212,2,purchase,2025-07-01T02:43:44.754Z
77,5,purchase,2025-07-01T02:43:43.643Z
131,22,click,2025-07-01T02:42:41.948Z
307,3,purchase,2025-07-01T02:43:38.186Z
55,4,view,2025-07-01T02:43:37.374Z
403,17,purchase,2025-07-01T02:43:18.045Z
475,5,view,2025-07-01T02:43:13.786Z
31,13,click,2025-07-01T02:43:34.547Z
384,22,purchase,2025-07-01T02:45:35.174Z
354,20,click,2025-07-01T02:46:00.150Z
2,17,view,2025-07-01T02:45:57.713Z
4,28,view,2025-07-01T02:42:44.878Z
147,20,purchase,2025-07-01T02:42:38.208Z
399,17,click,2025-07-01T02:42:56.921Z
189,22,click,2025-07-01T02:45:26.786Z
133,5,purchase,2025-07-01T02:46:11.391Z
67,4,view,2025-07-01T02:45:53.569Z
29,15,click,2025-07-01T02:46:59.575Z
64,23,purchase,2025-07-01T02:47:02.300Z
213,24,view,2025-07-01T02:47:06.038Z
16,1,click,2025-07-01T02:47:34.070Z
346,14,view,2025-07-01T02:48:32.724Z
354,19,purchase,2025-07-01T02:47:44.463Z
357,8,purchase,2025-07-01T02:48:20.281Z
